Species	TF_ID	Gene_ID_v0.4	Gene_ID	symbol
Triticum_aestivum	Traes_2AS_1AFFE8DA6.1	Traes_2AS_1AFFE8DA6	-	NA
Triticum_aestivum	Traes_2AS_20DD727DC.1	Traes_2AS_20DD727DC	TraesCS2A01G031800	NA
Triticum_aestivum	Traes_2AS_3B7BE6FDC.2	Traes_2AS_3B7BE6FDC	TraesCS2A01G105700	NA
Triticum_aestivum	Traes_2AS_3DDBFDD8D.1	Traes_2AS_3DDBFDD8D	TraesCS2A01G177500LC	NA
Triticum_aestivum	Traes_2AS_40682422C.1	Traes_2AS_40682422C	TraesCS7D01G472300LC	NA
Triticum_aestivum	Traes_2AS_40682422C1.1	Traes_2AS_40682422C1	TraesCS7D01G472300LC	NA
Triticum_aestivum	Traes_2AS_409CAEDB6.1	Traes_2AS_409CAEDB6	TraesCS2A01G099900	NA
Triticum_aestivum	Traes_2AS_455BD2CA1.1	Traes_2AS_455BD2CA1	TraesCS2A01G200700	NA
Triticum_aestivum	Traes_2AS_4C4190DEB.2	Traes_2AS_4C4190DEB	TraesCS2A01G229400	NA
Triticum_aestivum	Traes_2AS_506D953C1.1	Traes_2AS_506D953C1	TraesCS2A01G163000	NA
Triticum_aestivum	Traes_2AS_53BFA14C7.2	Traes_2AS_53BFA14C7	TraesCS2A01G204500	NA
Triticum_aestivum	Traes_2AS_5466FDAF8.1	Traes_2AS_5466FDAF8	TraesCS2A01G101000	NA
Triticum_aestivum	Traes_2AS_5B8CF4BA2.1	Traes_2AS_5B8CF4BA2	TraesCS1A01G003500LC	NA
Triticum_aestivum	Traes_2AS_5C7B75BC5.1	Traes_2AS_5C7B75BC5	TraesCS2A01G146600	NA
Triticum_aestivum	Traes_2AS_5D0C0E5BB.1	Traes_2AS_5D0C0E5BB	TraesCS2A01G187800	NA
Triticum_aestivum	Traes_2AS_620B821281.1	Traes_2AS_620B821281	TraesCS2A01G214400	NA
Triticum_aestivum	Traes_2AS_6269D889E.1	Traes_2AS_6269D889E	TraesCS2A01G161500	NA
Triticum_aestivum	Traes_2AS_66F050AC7.1	Traes_2AS_66F050AC7	TraesCS2A01G089300	NA
Triticum_aestivum	Traes_2AS_6C2F49AE0.1	Traes_2AS_6C2F49AE0	TraesCS2A01G100800	NA
Triticum_aestivum	Traes_2AS_6EA1E372F.1	Traes_2AS_6EA1E372F	TraesCS2A01G140900	NA
Triticum_aestivum	Traes_2AS_70DFD1AE1.2	Traes_2AS_70DFD1AE1	TraesCS2A01G203800	NA
Triticum_aestivum	Traes_2AS_759EDDA47.1	Traes_2AS_759EDDA47	TraesCS2A01G101100	NA
Triticum_aestivum	Traes_2AS_7AAACC26B.1	Traes_2AS_7AAACC26B	TraesCS2A01G101400	NA
Triticum_aestivum	Traes_2AS_7BD3963BD.1	Traes_2AS_7BD3963BD	TraesCS2A01G189600	NA
Triticum_aestivum	Traes_2AS_7C177F9DB.1	Traes_2AS_7C177F9DB	TraesCS2A01G172500	NA
Triticum_aestivum	Traes_2AS_8132D23F4.1	Traes_2AS_8132D23F4	TraesCS2A01G122300	NA
Triticum_aestivum	Traes_2AS_83423E255.1	Traes_2AS_83423E255	TraesCS2A01G200700	NA
Triticum_aestivum	Traes_2AS_8C5E619C6.1	Traes_2AS_8C5E619C6	TraesCS2A01G151700	NA
Triticum_aestivum	Traes_2AS_942884399.1	Traes_2AS_942884399	TraesCS2A01G194500	NA
Triticum_aestivum	Traes_2AS_960C7E44E.1	Traes_2AS_960C7E44E	TraesCS2A01G194600	NA
Triticum_aestivum	Traes_2AS_9A3F73BE3.1	Traes_2AS_9A3F73BE3	TraesCS2A01G194200	NA
Triticum_aestivum	Traes_2AS_9AEA9BDEA.1	Traes_2AS_9AEA9BDEA	TraesCS2A01G081300	NA
Triticum_aestivum	Traes_2AS_AE392E835.1	Traes_2AS_AE392E835	-	NA
Triticum_aestivum	Traes_2AS_B1B372658.2	Traes_2AS_B1B372658	TraesCS2A01G097500	NA
Triticum_aestivum	Traes_2AS_B3BC47BB0.1	Traes_2AS_B3BC47BB0	TraesCS2A01G173500	NA
Triticum_aestivum	Traes_2AS_BB6B8AC48.2	Traes_2AS_BB6B8AC48	TraesCS2A01G086200	NA
Triticum_aestivum	Traes_2AS_C0C74B775.1	Traes_2AS_C0C74B775	TraesCS2A01G212200	NA
Triticum_aestivum	Traes_2AS_C2A4AFE6F.1	Traes_2AS_C2A4AFE6F	TraesCS2A01G232400	NA
Triticum_aestivum	Traes_2AS_C407071E4.2	Traes_2AS_C407071E4	TraesCS2A01G189700	NA
Triticum_aestivum	Traes_2AS_C4568AE60.1	Traes_2AS_C4568AE60	TraesCS2A01G157800	NA
Triticum_aestivum	Traes_2AS_C73DE621D.1	Traes_2AS_C73DE621D	TraesCS2A01G063400	NA
Triticum_aestivum	Traes_2AS_D0B21BF981.2	Traes_2AS_D0B21BF981	TraesCS2A01G192600	NA
Triticum_aestivum	Traes_2AS_D0C21ADB5.1	Traes_2AS_D0C21ADB5	TraesCS2A01G011000	NA
Triticum_aestivum	Traes_2AS_E17243D52.1	Traes_2AS_E17243D52	TraesCS2A01G194600	NA
Triticum_aestivum	Traes_2AS_E6DE173BA.1	Traes_2AS_E6DE173BA	TraesCS2A01G192400	NA
Triticum_aestivum	Traes_2AS_FE9AC4EDD.2	Traes_2AS_FE9AC4EDD	TraesCS2A01G215600	NA
Triticum_aestivum	Traes_2BL_00608F8D6.1	Traes_2BL_00608F8D6	TraesCS2B01G543700	NA
Triticum_aestivum	Traes_2BL_068034A6D.1	Traes_2BL_068034A6D	TraesCS2B01G902200LC	NA
Triticum_aestivum	Traes_2BL_070D9E2AD.2	Traes_2BL_070D9E2AD	TraesCS2B01G289700	NA
Triticum_aestivum	Traes_2BL_0978E2D14.1	Traes_2BL_0978E2D14	TraesCS2B01G530400	NA
Triticum_aestivum	Traes_2BL_0AED4E377.1	Traes_2BL_0AED4E377	TraesCS2B01G627200	NA
Triticum_aestivum	Traes_2BL_0B80B3876.2	Traes_2BL_0B80B3876	TraesCS2B01G407400	NA
Triticum_aestivum	Traes_2BL_0BA3C9692.1	Traes_2BL_0BA3C9692	TraesCS2B01G616900	NA
Triticum_aestivum	Traes_2BL_0C41F5FAB.1	Traes_2BL_0C41F5FAB	TraesCS2B01G618500	NA
Triticum_aestivum	Traes_2BL_0C45635DD1.4	Traes_2BL_0C45635DD1	TraesCS2B01G332100	NA
Triticum_aestivum	Traes_2BL_1506D0FD2.1	Traes_2BL_1506D0FD2	TraesCS2B01G881500LC	NA
Triticum_aestivum	Traes_2BL_1751C4BBF.2	Traes_2BL_1751C4BBF	TraesCS7B01G292500	NA
Triticum_aestivum	Traes_2BL_1E7B7A8CA.1	Traes_2BL_1E7B7A8CA	TraesCS2B01G313600	NA
Triticum_aestivum	Traes_2BL_209C14A8F.1	Traes_2BL_209C14A8F	TraesCS2B01G328300	NA
Triticum_aestivum	Traes_2BL_245DDBC7B.2	Traes_2BL_245DDBC7B	TraesCS2B01G269600	NA
Triticum_aestivum	Traes_2BL_24E6E8DF9.1	Traes_2BL_24E6E8DF9	TraesCS2B01G403300	NA
Triticum_aestivum	Traes_2BL_260DF778A.1	Traes_2BL_260DF778A	TraesCS2B01G484100	NA
Triticum_aestivum	Traes_2BL_26A5F9082.2	Traes_2BL_26A5F9082	TraesCS2B01G309100	NA
Triticum_aestivum	Traes_2BL_2784BC27C.2	Traes_2BL_2784BC27C	TraesCS2B01G370400	NA
Triticum_aestivum	Traes_2BL_2BA3A755A.1	Traes_2BL_2BA3A755A	TraesCS2B01G351600	NA
Triticum_aestivum	Traes_2BL_2ECC216F7.2	Traes_2BL_2ECC216F7	TraesCS2B01G365100	NA
Triticum_aestivum	Traes_2BL_316A467DE.2	Traes_2BL_316A467DE	TraesCS2B01G355600	NA
Triticum_aestivum	Traes_2BL_3237AA694.1	Traes_2BL_3237AA694	TraesCS2B01G378700	NA
Triticum_aestivum	Traes_2BL_33410A32A.1	Traes_2BL_33410A32A	TraesCS2B01G419600	NA
Triticum_aestivum	Traes_2BL_36A3AB3A2.1	Traes_2BL_36A3AB3A2	TraesCS2B01G265800	NA
Triticum_aestivum	Traes_2BL_3A840DB921.2	Traes_2BL_3A840DB921	TraesCS2B01G289800	NA
Triticum_aestivum	Traes_2BL_4575D095D.1	Traes_2BL_4575D095D	TraesCS2B01G410200	NA
Triticum_aestivum	Traes_2BL_4611C1667.1	Traes_2BL_4611C1667	TraesCS2B01G592700	NA
Triticum_aestivum	Traes_2BL_46BA39C7B.2	Traes_2BL_46BA39C7B	TraesCS2B01G530400	NA
Triticum_aestivum	Traes_2BL_46E59998A1.1	Traes_2BL_46E59998A1	TraesCS2B01G413500	NA
Triticum_aestivum	Traes_2BL_4B6057E06.1	Traes_2BL_4B6057E06	TraesCS2B01G392900	NA
Triticum_aestivum	Traes_2BL_4E0157603.2	Traes_2BL_4E0157603	TraesCS2B01G355500	NA
Triticum_aestivum	Traes_2BL_59B9199D9.1	Traes_2BL_59B9199D9	TraesCS2B01G550900	NA
Triticum_aestivum	Traes_2BL_5CA3D3163.1	Traes_2BL_5CA3D3163	TraesCS2B01G572700LC	NA
Triticum_aestivum	Traes_2BL_649181D92.1	Traes_2BL_649181D92	TraesCS2B01G494900	NA
Triticum_aestivum	Traes_2BL_6899C8ABD.1	Traes_2BL_6899C8ABD	TraesCS2B01G406400	NA
Triticum_aestivum	Traes_2BL_692BF6383.1	Traes_2BL_692BF6383	TraesCS2B01G363200	NA
Triticum_aestivum	Traes_2BL_69E6AB6D1.2	Traes_2BL_69E6AB6D1	TraesCS2B01G432700	NA
Triticum_aestivum	Traes_2BL_6AEE8AC28.1	Traes_2BL_6AEE8AC28	TraesCS2B01G343600	NA
Triticum_aestivum	Traes_2BL_6B75B32E3.1	Traes_2BL_6B75B32E3	TraesCS2B01G454300	NA
Triticum_aestivum	Traes_2BL_709E67A02.1	Traes_2BL_709E67A02	TraesCS2B01G564900	NA
Triticum_aestivum	Traes_2BL_75FBE2E45.1	Traes_2BL_75FBE2E45	TraesCS2B01G381700	NA
Triticum_aestivum	Traes_2BL_7BC3DF5C7.2	Traes_2BL_7BC3DF5C7	TraesCS2B01G422300	NA
Triticum_aestivum	Traes_2BL_7BE6FCE7D.1	Traes_2BL_7BE6FCE7D	TraesCS2B01G340200	NA
Triticum_aestivum	Traes_2BL_83EDE2CBB.1	Traes_2BL_83EDE2CBB	TraesCS2B01G308200	NA
Triticum_aestivum	Traes_2BL_84018B863.1	Traes_2BL_84018B863	TraesCS2B01G550200LC	NA
Triticum_aestivum	Traes_2BL_88A78A71E.1	Traes_2BL_88A78A71E	TraesCS2B01G481900	NA
Triticum_aestivum	Traes_2BL_8BEA9CE1B.1	Traes_2BL_8BEA9CE1B	TraesCS2B01G403100	NA
Triticum_aestivum	Traes_2BL_8DEC0EFBF.2	Traes_2BL_8DEC0EFBF	TraesCS2B01G464200	NA
Triticum_aestivum	Traes_2BL_8FED05903.1	Traes_2BL_8FED05903	TraesCS2B01G289900	NA
Triticum_aestivum	Traes_2BL_94E5996F7.1	Traes_2BL_94E5996F7	TraesCS2B01G489900	NA
Triticum_aestivum	Traes_2BL_9528AAD7C.2	Traes_2BL_9528AAD7C	TraesCS2B01G556600	NA
Triticum_aestivum	Traes_2BL_A014BCC51.2	Traes_2BL_A014BCC51	TraesCS2B01G568700	NA
Triticum_aestivum	Traes_2BL_A1F9C66CA.2	Traes_2BL_A1F9C66CA	TraesCS2B01G483300	NA
Triticum_aestivum	Traes_2BL_A36519520.2	Traes_2BL_A36519520	TraesCS2B01G322200	NA
Triticum_aestivum	Traes_2BL_A5BFA97B9.1	Traes_2BL_A5BFA97B9	TraesCS2B01G410400	NA
Triticum_aestivum	Traes_2BL_A69F6C5DF.1	Traes_2BL_A69F6C5DF	TraesCS2B01G280300	NA
Triticum_aestivum	Traes_2BL_A89BDB407.2	Traes_2BL_A89BDB407	TraesCS2B01G300800	NA
Triticum_aestivum	Traes_2BL_AE7EE9B5D.1	Traes_2BL_AE7EE9B5D	TraesCS2B01G355700	NA
Triticum_aestivum	Traes_2BL_B2811EA531.2	Traes_2BL_B2811EA531	TraesCS2B01G320700	NA
Triticum_aestivum	Traes_2BL_C1DE13045.1	Traes_2BL_C1DE13045	TraesCS2B01G327000	NA
Triticum_aestivum	Traes_2BL_C594B831F.2	Traes_2BL_C594B831F	TraesCS2B01G273500	NA
Triticum_aestivum	Traes_2BL_CBFB7D720.2	Traes_2BL_CBFB7D720	TraesCS2B01G627100	NA
Triticum_aestivum	Traes_2BL_D0D6F6846.1	Traes_2BL_D0D6F6846	TraesCS2B01G523600	NA
Triticum_aestivum	Traes_2BL_D3FAA4D64.2	Traes_2BL_D3FAA4D64	TraesCS2B01G463800	NA
Triticum_aestivum	Traes_2BL_D4386368B.2	Traes_2BL_D4386368B	TraesCS2B01G438100	NA
Triticum_aestivum	Traes_2BL_D5FCF8120.2	Traes_2BL_D5FCF8120	-	NA
Triticum_aestivum	Traes_2BL_D718E27A9.1	Traes_2BL_D718E27A9	TraesCS2B01G399700	NA
Triticum_aestivum	Traes_2BL_E2B676D40.1	Traes_2BL_E2B676D40	TraesCS2B01G550800	NA
Triticum_aestivum	Traes_2BL_E58521BDF.1	Traes_2BL_E58521BDF	TraesCS2B01G469800	NA
Triticum_aestivum	Traes_2BL_E5C380F21.1	Traes_2BL_E5C380F21	TraesCS2D01G211900	NA
Triticum_aestivum	Traes_2BL_E82F7902D.1	Traes_2BL_E82F7902D	TraesCS2B01G510800	NA
Triticum_aestivum	Traes_2BL_E8D551BE0.2	Traes_2BL_E8D551BE0	TraesCS2B01G422400	NA
Triticum_aestivum	Traes_2BL_F38E03233.1	Traes_2BL_F38E03233	TraesCS2B01G469300	NA
Triticum_aestivum	Traes_2BL_F38E032331.1	Traes_2BL_F38E032331	TraesCS2B01G469300	NA
Triticum_aestivum	Traes_2BL_F4302657F.2	Traes_2BL_F4302657F	TraesCS2B01G323500	NA
Triticum_aestivum	Traes_2BL_F442E87DD.1	Traes_2BL_F442E87DD	TraesCS2B01G298600	NA
Triticum_aestivum	Traes_2BL_FDD7CBAD0.2	Traes_2BL_FDD7CBAD0	TraesCS2B01G293300	NA
Triticum_aestivum	Traes_2BS_00566A85C.1	Traes_2BS_00566A85C	TraesCS2B01G118500	NA
Triticum_aestivum	Traes_2BS_00DF01F06.1	Traes_2BS_00DF01F06	TraesCS2B01G188800	NA
Triticum_aestivum	Traes_2BS_015167E00.1	Traes_2BS_015167E00	TraesCS2B01G228000	NA
Triticum_aestivum	Traes_2BS_03909B330.1	Traes_2BS_03909B330	TraesCS2B01G025700	NA
Triticum_aestivum	Traes_2BS_1484A7516.1	Traes_2BS_1484A7516	TraesCS2B01G232000	NA
Triticum_aestivum	Traes_2BS_169BEF991.2	Traes_2BS_169BEF991	TraesCS2B01G167900	NA
Triticum_aestivum	Traes_2BS_1751C4BBF.2	Traes_2BS_1751C4BBF	TraesCS7B01G292500	NA
Triticum_aestivum	Traes_2BS_186EA570A.1	Traes_2BS_186EA570A	TraesCS2B01G250900	NA
Triticum_aestivum	Traes_2BS_1A9DB766A.1	Traes_2BS_1A9DB766A	TraesCS2B01G254100	NA
Triticum_aestivum	Traes_2BS_1B0F27580.2	Traes_2BS_1B0F27580	TraesCS2B01G122700	NA
Triticum_aestivum	Traes_2BS_2244C64CC.1	Traes_2BS_2244C64CC	TraesCS2B01G076100	NA
Triticum_aestivum	Traes_2BS_31BB97552.1	Traes_2BS_31BB97552	TraesCS2B01G219300	NA
Triticum_aestivum	Traes_2BS_380EC4D1E.1	Traes_2BS_380EC4D1E	TraesCS2B01G209200	NA
Triticum_aestivum	Traes_2BS_3B6ABF5E6.1	Traes_2BS_3B6ABF5E6	TraesCS2B01G075900	NA
Triticum_aestivum	Traes_2BS_3B77DC6C3.1	Traes_2BS_3B77DC6C3	TraesCS2B01G171900	NA
Triticum_aestivum	Traes_2BS_3CA0FC03E.1	Traes_2BS_3CA0FC03E	TraesCS2B01G025000LC	NA
Triticum_aestivum	Traes_2BS_4600D4B54.2	Traes_2BS_4600D4B54	TraesCS2B01G239400	NA
Triticum_aestivum	Traes_2BS_58AA829F4.1	Traes_2BS_58AA829F4	TraesCS2B01G228900	NA
Triticum_aestivum	Traes_2BS_59D534318.1	Traes_2BS_59D534318	TraesCS2B01G266800LC	NA
Triticum_aestivum	Traes_2BS_5DF7F4FEE.1	Traes_2BS_5DF7F4FEE	TraesCS2B01G212400	NA
Triticum_aestivum	Traes_2BS_5F0CE5D18.1	Traes_2BS_5F0CE5D18	TraesCS2B01G144400	NA
Triticum_aestivum	Traes_2BS_62B9BD157.1	Traes_2BS_62B9BD157	TraesCS2B01G127900LC	NA
Triticum_aestivum	Traes_2BS_647C82888.4	Traes_2BS_647C82888	TraesCS2B01G116900	NA
Triticum_aestivum	Traes_2BS_659F9ABB9.1	Traes_2BS_659F9ABB9	TraesCS2B01G212700	NA
Triticum_aestivum	Traes_2BS_6859C24E5.1	Traes_2BS_6859C24E5	TraesCS2B01G118000	NA
Triticum_aestivum	Traes_2BS_7190FAD1A.1	Traes_2BS_7190FAD1A	TraesCS2B01G240600	NA
Triticum_aestivum	Traes_2BS_736EF207B1.2	Traes_2BS_736EF207B1	TraesCS2B01G214600	NA
Triticum_aestivum	Traes_2BS_84238AD38.1	Traes_2BS_84238AD38	TraesCS2B01G293700LC	NA
Triticum_aestivum	Traes_2BS_84FB90D88.1	Traes_2BS_84FB90D88	TraesCS2B01G115700	NA
Triticum_aestivum	Traes_2BS_8A40B568C.1	Traes_2BS_8A40B568C	TraesCS2B01G095900	NA
Triticum_aestivum	Traes_2BS_8D66D6B82.1	Traes_2BS_8D66D6B82	TraesCS2B01G113200	NA
Triticum_aestivum	Traes_2BS_924D34AA1.1	Traes_2BS_924D34AA1	TraesCS2B01G119000	NA
Triticum_aestivum	Traes_2BS_A95B28510.1	Traes_2BS_A95B28510	TraesCS2B01G198700	NA
Triticum_aestivum	Traes_2BS_AF4D5351B.1	Traes_2BS_AF4D5351B	TraesCS6B01G016100LC	NA
Triticum_aestivum	Traes_2BS_B65714572.1	Traes_2BS_B65714572	TraesCS2B01G187500	NA
Triticum_aestivum	Traes_2BS_B8359978A.2	Traes_2BS_B8359978A	TraesCS2B01G118200	NA
Triticum_aestivum	Traes_2BS_C116E5668.1	Traes_2BS_C116E5668	TraesCS2B01G119100	NA
Triticum_aestivum	Traes_2BS_C9299F976.2	Traes_2BS_C9299F976	TraesCS2B01G252800	NA
Triticum_aestivum	Traes_2BS_C94BD2E9F.1	Traes_2BS_C94BD2E9F	TraesCS2B01G249200	NA
Triticum_aestivum	Traes_2BS_C9A338257.1	Traes_2BS_C9A338257	TraesCS2B01G165700	NA
Triticum_aestivum	Traes_2BS_CC6686C54.1	Traes_2BS_CC6686C54	TraesCS2B01G237300	NA
Triticum_aestivum	Traes_2BS_D007D6598.1	Traes_2BS_D007D6598	TraesCS2B01G217500	NA
Triticum_aestivum	Traes_2BS_D32231DB0.1	Traes_2BS_D32231DB0	TraesCS2B01G112100	NA
Triticum_aestivum	Traes_2BS_D435A8999.1	Traes_2BS_D435A8999	TraesCS2B01G217400	NA
Triticum_aestivum	Traes_2BS_ECF9B4EB4.1	Traes_2BS_ECF9B4EB4	TraesCS2B01G105100	NA
Triticum_aestivum	Traes_2BS_EE97B0B15.1	Traes_2BS_EE97B0B15	TraesCS2B01G141600	NA
Triticum_aestivum	Traes_2BS_EEE045515.2	Traes_2BS_EEE045515	TraesCS2B01G176900	NA
Triticum_aestivum	Traes_2BS_F23D9EA93.1	Traes_2BS_F23D9EA93	TraesCS2B01G199800	NA
Triticum_aestivum	Traes_2BS_F3097F116.1	Traes_2BS_F3097F116	TraesCS2B01G010500	NA
Triticum_aestivum	Traes_2BS_FDABA21A7.1	Traes_2BS_FDABA21A7	TraesCS2B01G212300	NA
Triticum_aestivum	Traes_2BS_FE9BD3DFC.1	Traes_2BS_FE9BD3DFC	TraesCS3B01G220300LC	NA
Triticum_aestivum	Traes_2DL_01D9C842D.1	Traes_2DL_01D9C842D	TraesCS2D01G252100	NA
Triticum_aestivum	Traes_2DL_01DEC201E.2	Traes_2DL_01DEC201E	TraesCS2D01G437500LC	NA
Triticum_aestivum	Traes_2DL_02C9FBBB4.1	Traes_2DL_02C9FBBB4	TraesCS6B01G160100	NA
Triticum_aestivum	Traes_2DL_032C7FC8C.2	Traes_2DL_032C7FC8C	TraesCS2D01G290500	NA
Triticum_aestivum	Traes_2DL_04535D371.1	Traes_2DL_04535D371	TraesCS2D01G262100	NA
Triticum_aestivum	Traes_2DL_099D4CA9B.1	Traes_2DL_099D4CA9B	TraesCS2D01G406800	NA
Triticum_aestivum	Traes_2DL_0B1444B68.2	Traes_2DL_0B1444B68	TraesCS2D01G461900	NA
Triticum_aestivum	Traes_2DL_0B54293DE.2	Traes_2DL_0B54293DE	TraesCS2D01G336500	NA
Triticum_aestivum	Traes_2DL_10A3AF467.1	Traes_2DL_10A3AF467	TraesCS2D01G652200LC	NA
Triticum_aestivum	Traes_2DL_1B1B2E505.1	Traes_2DL_1B1B2E505	TraesCS2D01G576200	NA
Triticum_aestivum	Traes_2DL_1F0CDB1CE.1	Traes_2DL_1F0CDB1CE	TraesCS2D01G467100	NA
Triticum_aestivum	Traes_2DL_1F0CDB1CE1.1	Traes_2DL_1F0CDB1CE1	TraesCS2D01G467100	NA
Triticum_aestivum	Traes_2DL_23445B251.2	Traes_2DL_23445B251	TraesCS2D01G416400	NA
Triticum_aestivum	Traes_2DL_343FA6101.1	Traes_2DL_343FA6101	TraesCS2D01G382800	NA
Triticum_aestivum	Traes_2DL_362A1F535.1	Traes_2DL_362A1F535	TraesCS2D01G489700	NA
Triticum_aestivum	Traes_2DL_3757D78B3.1	Traes_2DL_3757D78B3	TraesCS2D01G436300LC	NA
Triticum_aestivum	Traes_2DL_46C827FAC1.2	Traes_2DL_46C827FAC1	TraesCS2D01G461900	NA
Triticum_aestivum	Traes_2DL_46C827FAC.2	Traes_2DL_46C827FAC	TraesCS2D01G461900	NA
Triticum_aestivum	Traes_2DL_474B433DF.1	Traes_2DL_474B433DF	TraesCS2D01G282800	NA
Triticum_aestivum	Traes_2DL_47E8C44C6.1	Traes_2DL_47E8C44C6	TraesCS2D01G280100	NA
Triticum_aestivum	Traes_2DL_481253665.1	Traes_2DL_481253665	TraesCS2D01G399000	NA
Triticum_aestivum	Traes_2DL_4F9F8F1F0.1	Traes_2DL_4F9F8F1F0	TraesCS2D01G390200	NA
Triticum_aestivum	Traes_2DL_53D5FD18C.2	Traes_2DL_53D5FD18C	TraesCS2D01G336400	NA
Triticum_aestivum	Traes_2DL_5610BA574.1	Traes_2DL_5610BA574	TraesCS2D01G536700	NA
Triticum_aestivum	Traes_2DL_59DE7446E.1	Traes_2DL_59DE7446E	TraesCS2D01G387100	NA
Triticum_aestivum	Traes_2DL_5C8D8DACA.1	Traes_2DL_5C8D8DACA	TraesCS2D01G523300	NA
Triticum_aestivum	Traes_2DL_5F0BD9D6F.1	Traes_2DL_5F0BD9D6F	TraesCS2D01G472000	NA
Triticum_aestivum	Traes_2DL_607AD3522.1	Traes_2DL_607AD3522	TraesCS2D01G576300	NA
Triticum_aestivum	Traes_2DL_617DB5FC6.1	Traes_2DL_617DB5FC6	TraesCS2D01G345500	NA
Triticum_aestivum	Traes_2DL_61C443C56.1	Traes_2DL_61C443C56	TraesCS2D01G305300	NA
Triticum_aestivum	Traes_2DL_640A09678.2	Traes_2DL_640A09678	TraesCS2D01G568600	NA
Triticum_aestivum	Traes_2DL_6649188E4.1	Traes_2DL_6649188E4	TraesCS2D01G434400LC	NA
Triticum_aestivum	Traes_2DL_70F83D4B9.1	Traes_2DL_70F83D4B9	TraesCS2D01G309800	NA
Triticum_aestivum	Traes_2DL_77CD244CE.2	Traes_2DL_77CD244CE	TraesCS2D01G399500	NA
Triticum_aestivum	Traes_2DL_7DFB74CDE.1	Traes_2DL_7DFB74CDE	TraesCS2D01G685100LC	NA
Triticum_aestivum	Traes_2DL_865346DA2.2	Traes_2DL_865346DA2	TraesCS2D01G517000	NA
Triticum_aestivum	Traes_2DL_8BD9DC3DF.3	Traes_2DL_8BD9DC3DF	TraesCS2D01G576300	NA
Triticum_aestivum	Traes_2DL_8BE259F4B.1	Traes_2DL_8BE259F4B	TraesCS2D01G270000	NA
Triticum_aestivum	Traes_2DL_8F24AEC6D.3	Traes_2DL_8F24AEC6D	TraesCS2D01G567000	NA
Triticum_aestivum	Traes_2DL_9071B96BD.1	Traes_2DL_9071B96BD	TraesCS2D01G345500	NA
Triticum_aestivum	Traes_2DL_92641C6CC.2	Traes_2DL_92641C6CC	TraesCS2D01G401400	NA
Triticum_aestivum	Traes_2DL_9D8B5B436.1	Traes_2DL_9D8B5B436	TraesCS2D01G270100	NA
Triticum_aestivum	Traes_2DL_9DD224B48.1	Traes_2DL_9DD224B48	TraesCS2D01G441800	NA
Triticum_aestivum	Traes_2DL_A84C58DC2.1	Traes_2DL_A84C58DC2	TraesCS2D01G254400	NA
Triticum_aestivum	Traes_2DL_AD34A7228.2	Traes_2DL_AD34A7228	TraesCS2D01G274600	NA
Triticum_aestivum	Traes_2DL_AE270CBAA.1	Traes_2DL_AE270CBAA	TraesCS2D01G436300LC	NA
Triticum_aestivum	Traes_2DL_AE270CBAA1.1	Traes_2DL_AE270CBAA1	TraesCS2D01G436300LC	NA
Triticum_aestivum	Traes_2DL_B9444E406.1	Traes_2DL_B9444E406	TraesCS2D01G378800	NA
Triticum_aestivum	Traes_2DL_BD8048C15.1	Traes_2DL_BD8048C15	TraesCS2D01G295300	NA
Triticum_aestivum	Traes_2DL_C417E5A19.1	Traes_2DL_C417E5A19	TraesCS2D01G523200	NA
Triticum_aestivum	Traes_2DL_C46B73FA3.2	Traes_2DL_C46B73FA3	TraesCS2D01G390000	NA
Triticum_aestivum	Traes_2DL_C4C47B5B8.2	Traes_2DL_C4C47B5B8	TraesCS2D01G451100LC	NA
Triticum_aestivum	Traes_2DL_CF1491615.1	Traes_2DL_CF1491615	TraesCS2D01G382700	NA
Triticum_aestivum	Traes_2DL_D8AD25F43.2	Traes_2DL_D8AD25F43	TraesCS2D01G401300	NA
Triticum_aestivum	Traes_2DL_DA577AF57.1	Traes_2DL_DA577AF57	TraesCS2D01G358300	NA
Triticum_aestivum	Traes_2DL_DCD7B13A8.1	Traes_2DL_DCD7B13A8	TraesCS2D01G539300	NA
Triticum_aestivum	Traes_2DL_DE3909A32.1	Traes_2DL_DE3909A32	TraesCS2D01G270300	NA
Triticum_aestivum	Traes_2DL_DF7B995C9.2	Traes_2DL_DF7B995C9	TraesCS2D01G324700	NA
Triticum_aestivum	Traes_2DL_E2E912AFF.1	Traes_2DL_E2E912AFF	TraesCS2D01G378800	NA
Triticum_aestivum	Traes_2DL_EE2EDAB78.1	Traes_2DL_EE2EDAB78	TraesCS2D01G350400	NA
Triticum_aestivum	Traes_2DL_EEF2E71FA.1	Traes_2DL_EEF2E71FA	TraesCS2D01G386100	NA
Triticum_aestivum	Traes_2DL_EFEB56850.1	Traes_2DL_EFEB56850	TraesCS2D01G462900	NA
Triticum_aestivum	Traes_2DL_F37E51175.1	Traes_2DL_F37E51175	TraesCS2D01G517700LC	NA
Triticum_aestivum	Traes_2DL_F600B5FDF.1	Traes_2DL_F600B5FDF	TraesCS2D01G431000	NA
Triticum_aestivum	Traes_2DS_070CE3D50.1	Traes_2DS_070CE3D50	TraesCS2D01G211400	NA
Triticum_aestivum	Traes_2DS_0F2500A60.1	Traes_2DS_0F2500A60	TraesCS2D01G011700	NA
Triticum_aestivum	Traes_2DS_119508A0E.1	Traes_2DS_119508A0E	TraesCS2D01G237300	NA
